"launch_angle","launch_speed","spray_angle","bat_side","t","x","y"
19,106.8,-4.32435457982786,"R",4.30887499082781,-4.94953083032455,409.935688946869
13,85.5,-12.5313675277591,"R",2.21536814981874,-55.3582344161131,214.560211441404
34,88.3,0.917332769173744,"L",5.38457310914861,-19.9547229832264,338.070575402797
39,85.7,-24.0033316365631,"R",5.48070218005356,-162.315974819295,265.637285819042
-3,105.9,-35.1790084208103,"R",0.367899960703229,-32.247629419076,43.1568478210502
51,97.7,37.8467061990281,"L",6.52382300097457,218.749324890959,170.731911059785
35,93.2,-26.7456601712413,"L",5.27110363956977,-212.665581030774,249.307739329778
19,101.5,10.4519623149945,"R",3.87414307380441,127.683168882749,333.71944565735
4,106.1,5.07854298168641,"R",0.992339723856426,19.4671805780653,134.454704626713
18,114.3,-23.7274070444259,"R",3.7204961630799,-215.882544132408,325.663238598327
24,44.2,-29.3391656151215,"R",1.98681118927934,-57.6998031335864,87.3009742762508
2,97.6,1.85421198371421,"R",0.723075198477739,6.15121633530497,94.7617427477544
-42,62.5,-24.8628712285643,"R",0.0958268326154227,-2.7121725328255,5.81508024223029
35,108.6,0.920166331780578,"R",6.50858793798695,52.9551926049566,412.295699538063
30,98.5,19.029484452954,"R",5.17119896340682,193.977894019108,309.428546845731
65,77.5,27.2377840726947,"R",5.7504009578306,83.4936777982277,99.4595945950403
-7,101.9,-19.5090668652321,"R",0.25088817097158,-12.2731950662473,33.7035205684541
22,92.2,-0.293924394803977,"R",4.19277361492727,31.2302879606659,348.292808447278
38,88.3,21.2351640563116,"R",5.36323040432355,166.775035718999,258.000675628484
60,81.1,-18.4259240363816,"L",5.92237300391757,-80.4888098509567,148.922676792511
26,103.6,8.13634101989844,"R",5.15409661859433,128.061578576476,384.108056516578
-16,76.5,-10.0874753302835,"R",0.174516811804062,-3.23113726416049,18.1121642138401
22,95.2,-5.10083252903098,"L",4.2417098113347,-82.1103489518987,347.374706488704
16,100.9,31.7692684750728,"R",3.06980851581821,209.312898744187,210.089092644074
29,74.6,-13.7595379614038,"L",3.98452112938167,-98.7038442320234,243.367506292356
5,109.8,12.5064702401281,"R",1.20878234773153,49.5399139169353,157.055560833518
24,98.4,24.5233614295528,"R",4.31114500938375,216.028760873168,272.000441093292
-8,90.2,25.6702603892878,"R",0.263209425691264,15.0868502193412,29.6294357380229
3,104.4,1.1798472518303,"L",0.82051645319056,-0.948580158929793,113.532847572303
-15,104.4,7.8136066797179,"R",0.141401567534813,2.92291801801396,20.2237771179775
0,88.5,-28.6439259247423,"R",0.540578866177201,-33.3406569779876,56.6076077584641
5,92.2,-20.7441783606836,"L",1.13199458932239,-57.9648041179237,119.283418877532
5,88.6,-13.0354452642227,"R",0.946743502315886,-27.0633785680309,108.057667037266
-46,70.8,34.5227668086047,"L",0.0793954976173755,3.20699529956431,4.62832400773101
-6,107.2,-12.9970832877142,"R",0.26554220512792,-9.13075639707896,38.8670630416448
-11,79.4,-12.3151122845743,"L",0.227207299737017,-5.71290682039362,24.6083020214178
8,86.5,-22.4644682472751,"R",1.27001781326382,-61.6066495501419,125.887367688333
63,94.2,-20.3884628474931,"L",6.60339549746694,-91.5962009043885,132.568021221258
-8,101.8,-8.19030659275805,"R",0.230942090757925,-4.68254804498657,32.6941148664282
14,104.7,16.1545473411971,"L",2.78960332006736,109.751618789172,289.957675827664
-50,61.5,-30.9300029776047,"R",0.0856429577104467,-2.51994952596522,4.17691545238701
24,101.6,3.24306156334607,"L",4.98841357758583,-6.48139799970472,410.660713751232
38,85,-32.3963085625267,"L",5.03652264941025,-203.625598718875,200.105429719697
-7,102.6,44.6002730137013,"L",0.252669547486259,25.9465301324272,25.1979927069127
-7,95.1,-27.3426027163539,"R",0.263755785857637,-16.5869978472471,31.0018352024798
41,93.3,15.5963097340913,"R",5.90718844368979,140.633568238963,284.935491486865
6,90,36.1122381730363,"R",1.28168772989541,96.5192654480202,104.341151468262
22,104.3,2.15805305868851,"L",4.76928299832976,-20.8457919704989,414.944881155324
11,105.3,-12.2011823113907,"R",2.17341622916753,-63.768788603334,253.860163811193
-2,103.5,-17.5731426551545,"R",0.412386920411582,-18.6139847458795,56.147722787559
53,81.9,24.6827885894876,"R",5.74511061385202,125.51625246988,175.040759988266
-30,78.6,-34.2830871524302,"R",0.101319265613878,-5.63504119202743,8.18253909176148
12,105.8,-8.75447153108884,"L",2.55505504454342,-83.52918269041,275.445087039594
-9,89.3,-17.7102705323246,"R",0.234714502996209,-9.12545492141905,27.9704558369953
54,77.7,18.4558618053768,"R",5.59504397129748,92.0684259486223,178.443974851481
12,107.1,-3.70338930356539,"R",2.59407176934573,-1.92833589727614,301.40772359526
55,82.2,-7.18580825298514,"L",5.95360482999234,-47.9474220281974,200.957820944655
1,90.2,-26.4187737630511,"R",0.600588394777819,-35.1069642942403,65.0308792432926
14,57,-23.2534159410202,"L",1.65853886712355,-56.4794112440213,103.338357709982
36,97.8,16.3165236970864,"R",5.76533389402519,167.040085793866,311.818600342909
58,87.1,26.5564650732036,"R",6.1349826894905,122.576765935495,148.670652478705
21,96.2,-33.8008214128157,"L",3.67879250079066,-231.540277880177,208.747351081757
-24,74.1,27.2670122730407,"L",0.12910582040667,5.81098317858151,11.1461611354119
-22,99.2,20.0637729820895,"L",0.106121227746147,4.85544160098299,13.1735374250006
-28,50.1,37.1490796727914,"R",0.162570357263322,6.34414230351515,8.19594668946358
31,78.2,20.1965066623717,"L",4.45471710082271,127.483920304582,263.927779879505
13,105.1,-14.4691284096485,"L",2.7327638512845,-122.067771412354,269.716291043438
-24,92.7,-19.5260324838207,"R",0.104851487016528,-4.30336517551668,12.034627300231
-17,85.3,20.9746830725228,"R",0.153116906334919,6.59858205013851,16.6613980451137
32,79.4,-31.2007739510421,"L",4.28844559316735,-185.404994006863,197.535903381519
-7,106.4,-7.21062836762954,"R",0.244052986470907,-4.51754680299235,36.1870200447383
-7,91.2,-0.51574583362627,"L",0.273166128904076,-0.632296254655874,35.01821126373
4,102.8,6.41436252243981,"R",0.988532648211401,22.2245671783398,129.597691583136
14,92.7,-34.5282929032496,"R",2.14043831441869,-151.833653673808,163.070981517375
5,98.4,-10.1983274989693,"R",0.990840249349881,-23.3812725723562,125.72860952409
11,81.5,24.0993981535799,"L",1.61790592338426,78.5741940840768,142.448832004276
-18,90.3,23.232186160935,"L",0.137403928886497,6.75346248235475,15.5246459203266
-44,56.1,-35.607856040919,"L",0.102676731003853,-3.51547264875021,4.83781725394066
11,101.5,12.701994165356,"L",2.09692894000426,63.0274715435991,238.469448819973
-5,72.5,27.1712637133915,"R",0.38690672249384,18.9971972689024,34.3657193816729
29,95,29.7715714412668,"R",4.70661726235983,234.411630897306,240.168934105679
40,85.1,-18.7190585148424,"R",5.58557798820647,-122.372372744327,281.140575119474
23,51.2,-2.37106202348196,"R",2.34674551751504,-1.0679164301843,138.90738400392
3,103.3,-33.3118251669065,"R",0.760545381750653,-61.6556189401516,83.1839105268835
42,86.1,-27.6441747538455,"L",5.42565840865566,-180.524614546754,214.890444400347
-60,50.5,16.775678880965,"L",0.0920976684656177,0.968298861700322,3.19832239572537
-1,104.5,-15.4657759593268,"R",0.462622529211749,-18.5432234007236,64.0252909407022
9,79.6,-0.569491698534124,"L",1.50099271534749,-10.0904769193265,150.618128902387
-9,70.9,25.936023093902,"R",0.286074652620754,12.9998378839156,25.3159825138233
-31,64.7,-29.7258718716649,"R",0.118262501962404,-4.71798547580738,8.18437695057445
0,77.9,6.68928266309007,"R",0.582914818328293,9.2546670611361,62.098870469085
14,100.2,-0.862427359361313,"L",2.90413291302057,-35.1063266977937,303.494122420941
6,88.8,35.4456817546482,"R",1.26951636174813,93.271584909751,103.702945810585
7,102.2,24.5208858737322,"L",1.22958767921038,75.2550575155961,138.474462343704
24,96.6,17.1886602917177,"R",4.37174865238854,172.717098054947,306.053022921267
-6,79.3,-18.7423606885462,"L",0.334675361608991,-12.8197099315391,34.9525951179316
36,81.7,-3.15492125802108,"L",5.11362662284248,-45.1239840914115,297.408638573772
7,85.2,0.83691330437961,"R",1.26980734116772,9.17991946839255,138.751095927879
7,72.8,15.9531440383012,"L",1.07740334285015,31.8829559953269,99.3045112549024
19,78.4,14.2162044780577,"L",3.04021887058766,74.9791931112512,243.403529450828
9,95.2,-14.9287993701244,"R",1.55527153395518,-54.6537285446417,174.536152828114
21,81.3,19.6753228801827,"L",3.3417289023979,118.804884592179,249.117858910595
-24,74.6,-14.3328567870944,"R",0.128180387389667,-3.1298654770525,12.1742483784352
24,97,-5.73841644502001,"R",4.7828281861179,-23.2707425224038,388.377905355357
15,89.3,-1.0615703097278,"L",2.79120189585615,-29.9239249797761,267.618704779344
40,88.9,4.71462114695795,"R",5.76743541315557,60.827516720486,309.001546748389
-19,92.6,25.3253213934152,"L",0.128365926813754,6.97549263709691,14.5479217095197
27,77.7,-28.4956881381688,"R",3.78642995481038,-165.8039815909,217.197944124931
-7,97,27.5051143698124,"L",0.260292584626885,16.7823241766146,31.1516957220994
-6,81.2,-5.20943645693696,"R",0.316190381484347,-3.12981156006833,36.000989893161
53,69.8,7.02220654574262,"L",5.21015686921099,20.9611453640225,187.959245201462
21,76.3,13.2734159096084,"R",3.15686195171877,89.8982603977023,228.216144198759
-55,42.3,-26.2036441950459,"L",0.114776105599347,-1.79071708629251,3.58733898269
36,100,14.9730313666749,"L",6.18558032263992,123.808402747297,364.903253945001
-29,66.3,8.86388035168335,"R",0.122167137059139,1.61673766798399,10.0817145809261
-51,59.6,33.329005630328,"L",0.0870775877492677,2.5980979858986,3.92248070341762
30,96.5,1.97883249293106,"L",5.4797906628936,-16.3930399345371,385.851150434999
16,95.5,21.4134950731454,"R",2.99747997196121,154.036790722714,240.907906275892
51,82.2,-28.8623955886068,"L",5.65131597890036,-147.455082684372,171.694013178776
14,99.7,-4.51403255435671,"R",2.90533186381265,-8.40381937358853,307.276943469563
11,95.8,7.83572001347651,"L",2.09005706096816,29.1920996417119,232.8740113105
11,72.1,14.2290469321285,"L",1.58323364843686,40.7380930463876,138.978249850962
3,93.7,26.2013267982539,"L",0.753255553905703,45.3333397877236,82.7829043243097
28,105.9,-7.19341736811888,"L",5.54444578740285,-123.635313267051,398.884043467727
48,83.5,33.8312109299962,"R",5.5406337755823,177.041318795829,166.910724890449
27,106.8,20.1536467924547,"R",5.13636117068445,225.384575906849,325.939898940576
2,95.6,21.3609221003094,"L",0.6712320053458,34.0696697502982,79.764940673899
25,70.8,15.5685862174521,"R",3.36010075343811,93.5629750190206,213.535927581945
2,91.7,-28.9559015636089,"R",0.671748919721451,-43.2812799177631,71.003091748327
8,104,24.0129982722939,"L",1.39200860149613,84.7020760830283,156.28860878494
-3,83.4,6.51285909124228,"L",0.406205439678822,5.19844544601884,47.1783209447371
7,76,8.0870733448811,"R",1.21602008296082,24.8210050467083,117.410123625421
13,97,4.43939994201652,"R",2.57961247527711,51.9559415896465,267.015338251647
-2,91.7,24.601964139403,"L",0.431971759803535,23.971862659401,49.474309105349
15,87.1,-6.965851410797,"R",2.73792237483022,-26.1862150359752,261.653904332897
29,104.2,5.34947008976482,"L",5.80010169813082,20.3308122289132,426.331215171215
0,90.9,-15.8304252289244,"R",0.535375888474567,-19.2287735706681,64.2937715038909
-7,71.3,-27.6756775333372,"L",0.331291892891968,-16.1547845726394,28.9420737641937
22,81.2,-4.78859917655224,"L",3.61268894218637,-56.5929400475921,279.316489747816
30,93.9,-0.615592410731871,"R",5.32525486962207,28.6539339940176,371.435427837938
-11,83.1,-10.9361310761814,"R",0.215955923036009,-4.79857987716713,24.670221037131
22,97.5,-25.5919454628193,"R",3.9458719904196,-203.48163423769,285.02938203965
-26,48.7,-10.5078723110666,"L",0.175520917016912,-2.07977493252833,10.8657696449742
24,100.6,18.299062497559,"R",4.51319430466853,191.179637995263,313.621006087558
1,71.6,-19.6362859733769,"R",0.607781271049937,-21.5179085255391,56.3401999669382
-3,86.8,13.1551641412327,"L",0.397410263393637,11.2696207512955,46.9267247372639
19,98.9,16.9544374984839,"L",3.75242817637614,135.762052453904,327.846807139606
-16,69.3,-17.7965843724065,"R",0.189506411952866,-5.596507695183,17.2045495624929
39,79.8,8.038210833135,"R",5.14917620847048,71.9252828141708,271.478907226554
25,85.7,-1.23176047026539,"L",4.2867157514925,-38.8613396133358,322.882350000578
14,79.7,8.71467551751095,"L",2.31593023166115,31.9947880430202,213.026444365071
0,71.9,12.6192039236856,"R",0.59815488654898,15.1710430845384,57.5494863973698
-28,60,-22.0095579054041,"R",0.137620252820134,-3.96361324075038,9.71858530283941
25,83.6,-6.68857997324055,"L",4.10102703551426,-75.9056998165268,298.039294923289
15,101.6,21.6324903726341,"L",2.76723742773768,142.315665766943,260.515625804226
20,97.6,-12.4344143889314,"L",3.87321425015728,-135.136556997349,315.452570005336
-18,94,-8.80204466689484,"R",0.132450022889976,-2.60020401823057,16.8017256908214
-45,51.4,52.3606477429014,"L",0.109677961531193,4.56696597758822,3.48025445791329
0,97.1,23.3372343376632,"L",0.530333036868701,29.6637251316433,64.0249804756474
7,98.9,25.0993184982741,"L",1.20940213684277,73.3610449859373,131.847676502318
33,96.3,-11.0724273128443,"R",5.77970779599166,-81.8869799509032,373.43247295295
-4,80,8.64342439289586,"L",0.376202225473719,6.33259142077607,41.8085419861777
26,99.4,15.8396619849862,"R",4.7932214795458,175.812608579692,327.522840672944
23,100.3,-33.9718629360349,"R",3.91064300189552,-253.610622335539,237.46236027726
16,93,-22.2339903616923,"R",2.74634297122974,-133.349989996471,238.974270678809
49,94.9,-27.9805235933407,"L",6.21462175791938,-179.990597761112,200.682702153078
-4,105.5,-17.4982324689882,"R",0.327679106572014,-14.9796342600671,45.8787192120821
15,106.3,-11.1764131443212,"L",3.21439307385409,-121.271757160886,311.213450543284
-3,99.5,-13.2965775337792,"R",0.375206813812747,-12.2880990499623,50.590452243385
32,104.3,34.2689377323947,"L",5.42406889169073,295.423549874889,258.406956430827
16,103.6,-24.6511994857751,"R",2.94053474996624,-170.542245946254,261.022333698037
-17,100.4,-1.84160732303226,"R",0.131165327727829,-0.530736762493696,18.0681655990825
-24,72.1,23.7663242486578,"L",0.13230503530578,5.09657146436262,11.451910701992
-12,90,19.1379173129122,"L",0.190457684096903,7.96965072603883,22.5646331644378
13,107,7.14653804138129,"R",2.81722264515293,82.5228538047701,300.528044256578
-12,106.1,14.7029650511949,"R",0.168821676114912,6.63642804078809,24.1105203230416
-11,74.3,-18.2689774667981,"R",0.234935537934407,-7.7968149535873,23.1645063489677
26,105,-24.0777665324014,"R",5.01290973495177,-232.929018898662,339.990969444157
37,79.1,-3.33167681925254,"R",5.07973845554516,-3.80817966819186,289.932486828536
18,94.3,-25.1517512569484,"L",3.25750480377694,-178.486947290593,234.216038267441
40,83.2,35.7825919771942,"R",5.04685665878697,204.739183334039,178.275801286924
-35,74.2,-20.5043846912319,"R",0.0940317687902488,-2.90249846229193,7.7132223670962
18,103.1,-25.7767420631475,"R",3.32149123329255,-193.325697247675,272.633062043139
62,87.1,41.6816519757403,"R",6.09402389177911,139.865217370236,84.2188589901666
-10,72.7,3.85812890216573,"R",0.256105449094429,2.00707140180717,26.0688483324014
21,69.2,-22.8604359061408,"L",2.78349034269538,-106.001746248513,174.069338948652
-7,95.4,-4.08140122731785,"R",0.263622717456689,-2.3507999772892,35.2726237132485
20,102.8,14.4778385794631,"R",4.03132921451691,161.738436931872,325.571582418505
8,100.6,24.2734366598475,"L",1.36626891673826,81.5000618059613,149.18354167424
29,101.8,-11.5933705533082,"L",5.37234237858686,-152.326786719819,360.723709085716
-7,111.3,18.9737568195968,"L",0.235800573888618,12.2464809104882,34.7019857146118
5,88.9,-20.1488938114744,"R",0.936861828999531,-42.0903794136926,101.733286011903
-4,108.8,1.99467717965959,"R",0.330993570620616,2.45996530754073,50.1872155234789
32,89.8,-13.6564008491265,"R",5.30805988980449,-100.171306295745,339.893320811935
15,96.3,26.9580245389924,"R",2.8104216734291,170.298550814676,213.896315167393
-11,78.9,36.0990310937615,"L",0.226089444913958,14.9524087260551,19.9326552126846
-1,90.1,3.85336807482474,"L",0.490110272760858,3.47508305455415,61.1688250321063
-29,62.8,-11.8082037619336,"R",0.128252447952119,-2.08302322247375,9.93065741602419
16,90.2,-19.282700977191,"R",2.7576894035197,-113.548000543466,243.918995859533
86,84,16.7525027753157,"L",5.99072357689278,-6.39618163186228,-41.1832730697699
-11,84.5,-9.95574151411068,"R",0.213243261387929,-4.37778868096814,24.8525762972757
-16,41.8,-0.277559370184657,"R",0.276778500526195,-0.00484745376016976,15.966043580955
51,72.7,21.9583795857938,"R",5.18113473951711,103.145988023922,173.796044955606
16,102.8,23.1173869326807,"R",3.19410157720472,182.691524071177,255.763607531113
6,101.7,-6.12597520989708,"L",1.28110588478792,-29.1114436476313,160.389630934805
14,102,-1.38444918918338,"R",2.96591521420949,18.6676101182767,315.431902141057
27,79.6,12.5257492609321,"L",4.2295843415244,75.4103782114495,292.35495732323
-24,48.3,-1.1269223026461,"R",0.187558049308142,-0.203293435553452,11.906075559192
28,94.9,11.4345838151851,"R",4.93526378721761,134.785474100738,335.335819557434
29,83.5,35.459379506305,"R",4.13717860041098,211.612235745753,186.691872417022
6,96.6,7.05218369722428,"R",1.24889254078663,29.6071911081125,149.428382960101
41,92.8,-25.2094793673098,"L",5.72931806098339,-191.109999913114,242.103272099783
-20,86.5,19.850995960111,"R",0.131576222247603,5.35123189257506,14.4150924601281
55,93,-20.2357758919569,"L",6.41414646060123,-120.207062191279,190.880744949517
10,82.5,-25.3929276436653,"R",1.48239048043091,-76.4512172651396,132.182468714096
19,102.1,-22.1613118874773,"R",3.64846650308422,-180.149852912168,304.598661170544
22,100.5,19.6321902554087,"L",4.31041274746594,173.841403728881,340.431222039201
46,95.3,-24.2028129080049,"R",6.39940945473209,-163.839621417999,260.495363062361
-10,98,21.321435986693,"R",0.209612053524072,10.9197719180475,26.6012189070856
-14,97,-20.5644740264659,"R",0.158665927811239,-7.60523283804514,19.9588850152868
37,93.5,36.5714702293221,"R",5.29235876625363,246.85734491747,194.10892726731
33,83.6,19.9667080863712,"R",4.73990843352484,153.577101485295,256.918800027264
55,98.6,-4.62529087114327,"L",6.82962330246095,-47.3186809358508,231.884141816341
52,68.7,10.036586493785,"R",5.04956987411417,50.4055721417786,181.26568845743
-24,66.2,2.0656574112503,"R",0.142912369984405,0.490226417720034,12.4304067039869
16,73.3,-13.4541703968951,"L",2.37008801392152,-68.9886776066916,184.53221906075
0,103.2,-13.2311693312075,"R",0.524901610974402,-17.679584563457,72.1586071109827
19,106.3,1.40005590535363,"R",4.21847420986032,59.6584543370788,393.935293448917
1,78,-14.9072936754345,"R",0.604284464114526,-17.6371222159928,62.7235484980838
-32,47.2,10.3171557560658,"R",0.153495974531389,1.62558123065567,8.70433056256212
2,105.3,-2.05546451444704,"R",0.710385448493179,-1.35852708275523,100.368776453378
1,105.1,9.88997882480797,"L",0.597836595974231,14.8753359094652,84.1603800992595
-14,65,-24.2688357068028,"R",0.220246730055753,-8.3003852893823,18.0542691633408
66,60.7,-32.0080412223965,"R",4.84892274056515,-64.5507178742588,80.4605422440469
22,87.9,34.9365620459022,"L",3.31163031587158,204.169556067825,196.682048668062
17,108.7,-17.2494177781377,"R",3.61027834590271,-148.527072054984,345.584307687079
45,89.6,31.6345046640593,"R",5.71905258733801,196.243220338106,194.281876941721
-14,101.3,23.0431507134613,"L",0.152886383690382,8.52963313410616,19.7229977906498
51,97.2,25.5445164169111,"R",6.4324775514105,166.186797856458,202.552870665827
6,85.5,7.67528685336438,"R",1.16927424889773,25.7623613679871,126.443527641746
26,91.8,-0.304074437056127,"L",4.74044484983061,-37.0708762700716,358.552695183303
24,78.2,26.0438514423949,"R",3.47056608632991,153.198351741055,204.732984874237
-22,95.3,-1.72931622627398,"R",0.110211277717071,-0.393148809709717,14.0102107399972
-5,103.8,-20.2993919857624,"R",0.298702094260684,-15.5198827699029,40.5060893862401
19,96,18.2478600958927,"R",3.55726145664398,158.950453441039,276.533542154843
51,64.7,-11.7283427376464,"R",4.81913251646678,-39.6487803998402,178.28134032353
-20,96.6,-19.5335656731394,"R",0.118118172172676,-5.19757398570454,14.5036558187854
25,100.4,6.19875333303015,"R",4.91231679779038,103.967460956816,377.880952641396
-14,98.6,27.8682162073606,"L",0.156670543175462,10.1612038356651,18.860343447562
5,113.1,-22.7244622383673,"R",1.00533415939804,-63.1531317261413,130.613053702452
-10,87.5,26.5096604335976,"L",0.222524072828345,12.4259602303446,24.2730521674148
9,99.1,17.3000343269967,"L",1.56938559658185,66.7606732669493,178.059476393929
57,80,-18.1814948285434,"L",5.80375739720773,-86.6167081362227,166.341308893371
30,92.6,0.716178486611878,"R",5.23800329922295,40.3825948141691,362.6956092547
14,101.9,-6.50750888052409,"R",2.95949102348718,-26.419018308941,316.771033899701
26,87.8,-5.95460161506497,"L",4.44780898577445,-78.9108779614345,323.090267014702
-24,90,-15.0834676093389,"R",0.107773982166798,-3.33869483736081,12.311094602018
27,78,-17.166537748165,"L",3.90648136838114,-122.581680560047,243.390414193575
30,98.8,-9.97964728891616,"R",5.63127079473637,-74.0569552434388,394.747300562415
-12,75.9,-15.6573830851373,"R",0.217696207645758,-6.3169407032408,22.2019856237757
11,96,-10.6389381755572,"R",2.04916161623436,-46.4099081881008,226.810710786999
60,92.1,3.02542301636368,"L",6.61282607271505,-0.183671038399741,184.524355897805
47,99,-20.1287282989091,"R",6.6787179765939,-137.330632667526,278.420954655266
-8,86.4,23.5684035391708,"L",0.259342286135358,12.8896845937739,28.6942135674432
-1,113.6,-21.3828577573797,"R",0.451604004165596,-27.0163218613309,64.9444635789376
-6,78.7,23.8721583487979,"L",0.321410335699786,14.8220946737419,32.2992416182401
1,80.9,4.13470511387101,"R",0.641345224228632,7.34460650817454,70.8837146906383
22,92.5,18.8085171941274,"L",4.00848720910822,145.944793830857,310.788408581911
24,86.9,6.03217067512899,"L",4.27625706552034,24.3576862072487,333.868791099969
54,81.9,30.990628352458,"R",5.72128463938089,142.636648665234,151.476990047523
17,81,9.86392368548374,"L",2.8782120725895,45.7492335047177,250.450349355282
12,111.7,-13.6857525966448,"R",2.50361125922834,-87.5305298543511,291.716150682068
18,107.9,3.29132027379471,"R",4.03293875919517,78.1222175395146,384.801078946778
-12,91.8,20.9044374163824,"L",0.187476220504866,8.7126336216326,22.3863741266322
18,82.2,25.4617776560946,"R",2.85939996163928,141.465020314911,196.42650111284
7,85.3,-11.2404735271189,"R",1.1813572764509,-27.3785867837431,128.564180615045
42,69.2,31.9986811443185,"R",4.47254590821658,145.044412700106,161.623481515807
42,80.5,12.3903792285649,"R",5.31685075212543,94.1897156007238,253.565804985442
16,80.7,-13.4086626582519,"R",2.62950637520397,-65.1030097632926,229.017548766764
10,81,-7.54187334949992,"L",1.68918362166829,-36.696236981168,163.67507826326
-7,91.2,1.2117368717984,"R",0.273454826592323,1.08057600303872,35.0422454115274
52,96.2,-6.00730104400107,"L",6.63500202776731,-58.7224516632556,250.878391059977
30,77.7,-18.6855106413014,"R",4.35431903510461,-116.53963739181,266.972553481143
16,69.5,-7.27646723275315,"L",2.28298256504638,-40.8872542765809,179.686968978515
27,97,-5.14750534124821,"R",5.19222370489086,-17.325463254467,393.127169644339
22,100.4,7.83391871809224,"L",4.61878812354357,48.2701481110536,396.893623213394
34,86.1,-3.02669044871515,"L",5.21529874447016,-50.6771929618815,321.594903633995
10,85.1,0.746969053886196,"L",1.74175088649232,-8.29219483945915,181.349638913609
9,87.2,-30.9296169706823,"R",1.37101657130443,-87.8974813597064,120.610068772321
29,78,9.91561926597864,"R",4.21618437693331,86.2517868573811,269.76239513784
8,75.9,-11.226079743133,"R",1.24096669456205,-25.7757605508561,120.736310233918
13,97.5,-35.5970748663963,"R",2.04224968786381,-155.762565451312,161.08771900005
-16,95.6,33.9287291193731,"L",0.144418488285986,10.7368674204148,15.6706334307246
-15,107.5,-1.36765283711585,"R",0.137210877583201,-0.41987762045168,20.4139067423563
23,90.8,21.5565115919734,"L",4.00901165589382,163.220956979001,292.116165571309
15,90.4,-13.6121794051892,"R",2.72516895768473,-76.4737424471604,259.209162652047
-14,99.8,17.3028091873685,"L",0.154750651442789,6.45288470973751,20.4441148781202
26,77.3,20.2063516598081,"R",3.72435228321827,132.462734128814,227.884274480175
-18,88.9,-16.9913519098486,"R",0.139248444242118,-4.98413768146741,16.145411797258
-49,72.2,-24.6131542330226,"R",0.0743661676683699,-2.12522934840639,4.61332768932278
-13,85.6,-13.6898897228213,"R",0.186630814725119,-5.32044505458246,21.6079479246573
10,108.9,13.0097542901393,"L",1.96357579850076,65.1928365900263,239.971533337282
-20,64.1,2.32979239780828,"L",0.170205766736376,0.561520033983415,14.7226862282951
26,98.8,-6.61437419510735,"R",5.159882187865,-34.4607937883232,401.434782356575
15,81.5,-16.8170308753563,"L",2.45494254743443,-93.8358931732599,200.03204135814
56,70.9,-19.7666811152268,"L",5.24571621480668,-80.8085465376527,153.053788895132
5,108.9,17.94482814173,"L",1.0027741975241,48.4665889869365,132.050382237795
7,88.7,13.3859722388613,"R",1.3568900251873,48.0340951816187,142.746639241509
-4,103,2.32696305284552,"L",0.336750612122336,1.53697572156803,48.4648070787583
23,78.1,10.2653620197432,"R",3.53131008225839,83.6230388116753,254.067684093046
35,93.2,-30.2876872936081,"R",5.3966952364152,-232.250196627737,260.774472368642
17,88.5,0.87641116587372,"L",3.16437620795349,-19.3164501484653,290.218044242078
-5,94,12.0980239140846,"L",0.316158054344206,8.8832853616722,40.7387980290208
-1,114.4,-14.2642184003735,"R",0.451130797015057,-18.1538062075578,68.5574278076582
2,75.5,-14.5078571179327,"R",0.666947521138943,-18.3671372241352,66.8976800506803
9,94.7,-15.4571504836479,"R",1.54386586671407,-56.0848001417384,171.880809176538
-39,43.8,7.98114649790115,"R",0.141085616826316,0.98417089059069,6.85190784806306
-26,59.6,-29.1459822486336,"R",0.147117480736701,-5.5706553799445,9.87437313172594
6,107.2,-12.3151122845743,"R",1.15889172442459,-36.7250519805869,154.039926611212
-21,65.4,-26.4187737630511,"R",0.161026674805774,-6.3515076095942,12.6132548835065
-4,90.6,-1.03742621834497,"L",0.361735633385458,-1.44762332561798,45.8792649921561
-1,82.2,3.83407873342327,"R",0.514730369061382,5.335430767293,58.50146429465
9,100.2,-10.219158888962,"L",1.82529189241646,-61.3783340429541,204.774309778942
38,103.9,18.0779597612022,"L",6.48745496828157,157.177881545303,355.295339043374
18,106.3,-9.09453666345193,"R",4.04514596035802,-63.2358259206559,392.841886584615
-32,57.7,25.3652470423415,"R",0.128359124967314,3.93944990461805,8.15678429839743
13,97.4,-16.940925584014,"R",2.36616318493995,-94.1224488517103,241.234723802438
3,101.1,9.79558999542229,"L",0.773297930238864,18.0972828749853,103.077500213397
29,89.5,-21.2893660668831,"L",4.60944497206266,-178.729382029315,270.032583367638
35,91.8,-0.0120192527835034,"R",5.64891579998475,29.7465986433445,349.034531928123
12,67.6,-2.76199261219695,"R",1.72073909804441,-0.927866755718325,146.1187790614
-14,101.6,-21.6610396812986,"L",0.154913340855216,-8.32102095006057,20.1981608939501
-20,78.9,34.1394169104529,"L",0.142233321862354,8.58462235237858,12.4654106961574
40,79.1,35.682344970922,"R",4.84323947423495,191.016334520814,171.746318853465
17,101.3,-22.3792848988808,"L",3.3366085049522,-182.314170771322,261.725128691195
22,75.1,18.1016525702363,"R",3.18269533067406,109.272867595941,213.71055668443
26,96.4,2.45961280578496,"L",5.01006609445429,-12.6249177138547,387.024772180793
10,96.5,-10.7377251802441,"L",1.9575515241159,-65.9192152754197,208.279401046666
22,99.5,7.02738096695182,"L",4.58006808284509,38.1564059062365,393.001550198693
